sample_id,label,label_name,image_path,mode,width,height,array_shape,dtype,min_pixel,max_pixel,mean_pixel,std_pixel
3-17412,1,inclusion,Heat 3 images/imgs/17412.TIF,L,128,128,"(128, 128)",uint8,7.0,233.0,184.00384521484375,43.913448001609986
3-17413,1,inclusion,Heat 3 images/imgs/17413.TIF,L,128,128,"(128, 128)",uint8,33.0,238.0,202.84765625,16.535804971918843
3-17415,1,inclusion,Heat 3 images/imgs/17415.TIF,L,128,128,"(128, 128)",uint8,49.0,237.0,198.908203125,20.17257989409734
3-17416,1,inclusion,Heat 3 images/imgs/17416.TIF,L,128,128,"(128, 128)",uint8,46.0,236.0,195.33251953125,26.719597978130206
3-17417,1,inclusion,Heat 3 images/imgs/17417.TIF,L,128,128,"(128, 128)",uint8,91.0,234.0,200.46826171875,12.8916322904119
3-17421,1,inclusion,Heat 3 images/imgs/17421.TIF,L,128,128,"(128, 128)",uint8,40.0,236.0,202.7369384765625,17.37046121029388
3-17422,1,inclusion,Heat 3 images/imgs/17422.TIF,L,128,128,"(128, 128)",uint8,41.0,234.0,181.96038818359375,42.69328698587059
3-17423,1,inclusion,Heat 3 images/imgs/17423.TIF,L,128,128,"(128, 128)",uint8,65.0,240.0,203.25567626953125,16.85246247471285
3-17424,1,inclusion,Heat 3 images/imgs/17424.TIF,L,128,128,"(128, 128)",uint8,26.0,236.0,199.2017822265625,23.233666909759823
3-17425,1,inclusion,Heat 3 images/imgs/17425.TIF,L,128,128,"(128, 128)",uint8,19.0,237.0,195.45947265625,25.80583473863704
3-17426,1,inclusion,Heat 3 images/imgs/17426.TIF,L,128,128,"(128, 128)",uint8,46.0,235.0,199.2340087890625,17.482100238639205
3-17430,1,inclusion,Heat 3 images/imgs/17430.TIF,L,128,128,"(128, 128)",uint8,31.0,237.0,199.7266845703125,27.12900281604693
3-17431,1,inclusion,Heat 3 images/imgs/17431.TIF,L,128,128,"(128, 128)",uint8,74.0,237.0,201.778076171875,17.18746641502567
3-17432,1,inclusion,Heat 3 images/imgs/17432.TIF,L,128,128,"(128, 128)",uint8,77.0,235.0,198.54437255859375,20.1580663867109
3-17435,1,inclusion,Heat 3 images/imgs/17435.TIF,L,128,128,"(128, 128)",uint8,22.0,241.0,197.88458251953125,21.673433424422132
3-17438,1,inclusion,Heat 3 images/imgs/17438.TIF,L,128,128,"(128, 128)",uint8,33.0,243.0,189.26873779296875,37.36676342690836
3-17439,1,inclusion,Heat 3 images/imgs/17439.TIF,L,128,128,"(128, 128)",uint8,27.0,242.0,200.21923828125,28.261891786458175
3-17440,1,inclusion,Heat 3 images/imgs/17440.TIF,L,128,128,"(128, 128)",uint8,33.0,248.0,200.06036376953125,22.224379698715367
3-17441,1,inclusion,Heat 3 images/imgs/17441.TIF,L,128,128,"(128, 128)",uint8,23.0,235.0,186.480224609375,42.69302415011571
3-17442,1,inclusion,Heat 3 images/imgs/17442.TIF,L,128,128,"(128, 128)",uint8,50.0,240.0,200.8131103515625,20.483436024282387
3-17444,1,inclusion,Heat 3 images/imgs/17444.TIF,L,128,128,"(128, 128)",uint8,22.0,242.0,185.2847900390625,46.22777599603837
3-17445,1,inclusion,Heat 3 images/imgs/17445.TIF,L,128,128,"(128, 128)",uint8,24.0,236.0,196.595703125,24.634282952339564
3-17446,1,inclusion,Heat 3 images/imgs/17446.TIF,L,128,128,"(128, 128)",uint8,58.0,239.0,199.941650390625,15.569523032884575
3-17447,1,inclusion,Heat 3 images/imgs/17447.TIF,L,128,128,"(128, 128)",uint8,30.0,238.0,189.30364990234375,35.879518734340635
3-17448,1,inclusion,Heat 3 images/imgs/17448.TIF,L,128,128,"(128, 128)",uint8,33.0,233.0,199.47564697265625,17.438029021331776
3-17450,1,inclusion,Heat 3 images/imgs/17450.TIF,L,128,128,"(128, 128)",uint8,64.0,242.0,197.19537353515625,23.538959572504034
3-17453,1,inclusion,Heat 3 images/imgs/17453.TIF,L,128,128,"(128, 128)",uint8,36.0,232.0,191.46929931640625,29.992797554150844
3-17454,1,inclusion,Heat 3 images/imgs/17454.TIF,L,128,128,"(128, 128)",uint8,63.0,237.0,199.91595458984375,21.045078787074853
3-17455,1,inclusion,Heat 3 images/imgs/17455.TIF,L,128,128,"(128, 128)",uint8,38.0,237.0,197.32208251953125,26.392060456428343
3-17456,1,inclusion,Heat 3 images/imgs/17456.TIF,L,128,128,"(128, 128)",uint8,13.0,235.0,187.74786376953125,42.013352533341305
3-17457,1,inclusion,Heat 3 images/imgs/17457.TIF,L,128,128,"(128, 128)",uint8,50.0,240.0,201.59716796875,18.17823087973907
3-17458,1,inclusion,Heat 3 images/imgs/17458.TIF,L,128,128,"(128, 128)",uint8,39.0,235.0,200.50140380859375,16.563082182634258
3-17459,0,non-inclusion,Heat 3 images/imgs/17459.TIF,L,128,128,"(128, 128)",uint8,81.0,243.0,201.79925537109375,15.264291041135731
3-17461,1,inclusion,Heat 3 images/imgs/17461.TIF,L,128,128,"(128, 128)",uint8,94.0,235.0,199.11865234375,16.04760781372718
3-17463,1,inclusion,Heat 3 images/imgs/17463.TIF,L,128,128,"(128, 128)",uint8,61.0,241.0,201.814453125,17.740486174311226
3-17466,1,inclusion,Heat 3 images/imgs/17466.TIF,L,128,128,"(128, 128)",uint8,31.0,243.0,194.7960205078125,32.362127082747385
3-17468,1,inclusion,Heat 3 images/imgs/17468.TIF,L,128,128,"(128, 128)",uint8,24.0,235.0,193.323486328125,30.48777603327096
3-17470,1,inclusion,Heat 3 images/imgs/17470.TIF,L,128,128,"(128, 128)",uint8,31.0,238.0,195.4658203125,32.39693021890095
3-17471,1,inclusion,Heat 3 images/imgs/17471.TIF,L,128,128,"(128, 128)",uint8,24.0,246.0,199.17572021484375,24.68327829496244
3-17474,1,inclusion,Heat 3 images/imgs/17474.TIF,L,128,128,"(128, 128)",uint8,34.0,238.0,189.94171142578125,33.25563250285238
3-17475,1,inclusion,Heat 3 images/imgs/17475.TIF,L,128,128,"(128, 128)",uint8,24.0,238.0,195.07330322265625,34.94114310691648
3-17478,1,inclusion,Heat 3 images/imgs/17478.TIF,L,128,128,"(128, 128)",uint8,25.0,241.0,190.37353515625,38.67526813147819
3-17479,1,inclusion,Heat 3 images/imgs/17479.TIF,L,128,128,"(128, 128)",uint8,76.0,240.0,198.25970458984375,17.688479911864114
3-17480,1,inclusion,Heat 3 images/imgs/17480.TIF,L,128,128,"(128, 128)",uint8,31.0,237.0,198.29522705078125,27.06895287300251
3-17483,1,inclusion,Heat 3 images/imgs/17483.TIF,L,128,128,"(128, 128)",uint8,24.0,241.0,199.46087646484375,27.7823406987345
3-17486,1,inclusion,Heat 3 images/imgs/17486.TIF,L,128,128,"(128, 128)",uint8,64.0,242.0,203.18017578125,17.3850158735109
3-17487,1,inclusion,Heat 3 images/imgs/17487.TIF,L,128,128,"(128, 128)",uint8,39.0,247.0,193.83056640625,34.880457868058926
3-17491,1,inclusion,Heat 3 images/imgs/17491.TIF,L,128,128,"(128, 128)",uint8,35.0,239.0,196.31396484375,27.2888522179619
3-17492,1,inclusion,Heat 3 images/imgs/17492.TIF,L,128,128,"(128, 128)",uint8,54.0,238.0,198.56549072265625,20.464738586612118
3-17493,1,inclusion,Heat 3 images/imgs/17493.TIF,L,128,128,"(128, 128)",uint8,26.0,234.0,193.52362060546875,28.78070165527801
3-17496,1,inclusion,Heat 3 images/imgs/17496.TIF,L,128,128,"(128, 128)",uint8,25.0,242.0,199.98211669921875,30.348504471301126
3-17499,1,inclusion,Heat 3 images/imgs/17499.TIF,L,128,128,"(128, 128)",uint8,42.0,241.0,202.45562744140625,18.13782167244337
3-17500,1,inclusion,Heat 3 images/imgs/17500.TIF,L,128,128,"(128, 128)",uint8,86.0,241.0,200.304931640625,19.872285955984548
3-17502,1,inclusion,Heat 3 images/imgs/17502.TIF,L,128,128,"(128, 128)",uint8,54.0,241.0,198.87042236328125,21.507234864821502
3-17503,1,inclusion,Heat 3 images/imgs/17503.TIF,L,128,128,"(128, 128)",uint8,26.0,242.0,188.6318359375,44.05095512705594
3-17505,1,inclusion,Heat 3 images/imgs/17505.TIF,L,128,128,"(128, 128)",uint8,36.0,233.0,199.16094970703125,20.47733982396213
3-17510,1,inclusion,Heat 3 images/imgs/17510.TIF,L,128,128,"(128, 128)",uint8,48.0,247.0,199.18463134765625,23.70134110038647
3-17511,1,inclusion,Heat 3 images/imgs/17511.TIF,L,128,128,"(128, 128)",uint8,12.0,238.0,194.969482421875,32.90636197638954
3-17514,1,inclusion,Heat 3 images/imgs/17514.TIF,L,128,128,"(128, 128)",uint8,34.0,238.0,200.6268310546875,22.081650081660097
3-17515,1,inclusion,Heat 3 images/imgs/17515.TIF,L,128,128,"(128, 128)",uint8,36.0,238.0,198.96612548828125,26.776662155856208
3-17519,1,inclusion,Heat 3 images/imgs/17519.TIF,L,128,128,"(128, 128)",uint8,23.0,245.0,195.04376220703125,32.44320046259238
3-17520,1,inclusion,Heat 3 images/imgs/17520.TIF,L,128,128,"(128, 128)",uint8,41.0,235.0,193.06292724609375,34.54123169683379
3-17521,1,inclusion,Heat 3 images/imgs/17521.TIF,L,128,128,"(128, 128)",uint8,17.0,238.0,197.62213134765625,24.46406705962813
3-17522,1,inclusion,Heat 3 images/imgs/17522.TIF,L,128,128,"(128, 128)",uint8,24.0,240.0,191.291015625,37.9153627667484
3-17524,1,inclusion,Heat 3 images/imgs/17524.TIF,L,128,128,"(128, 128)",uint8,30.0,242.0,197.610595703125,29.513558689526715
3-17526,1,inclusion,Heat 3 images/imgs/17526.TIF,L,128,128,"(128, 128)",uint8,52.0,243.0,201.89471435546875,17.871785560829515
3-17527,1,inclusion,Heat 3 images/imgs/17527.TIF,L,128,128,"(128, 128)",uint8,35.0,237.0,200.8253173828125,21.747769027257487
3-17532,1,inclusion,Heat 3 images/imgs/17532.TIF,L,128,128,"(128, 128)",uint8,18.0,238.0,199.40850830078125,26.431093682504873
3-17534,1,inclusion,Heat 3 images/imgs/17534.TIF,L,128,128,"(128, 128)",uint8,48.0,240.0,200.1580810546875,19.81721061481721
3-17535,1,inclusion,Heat 3 images/imgs/17535.TIF,L,128,128,"(128, 128)",uint8,43.0,236.0,199.1175537109375,16.574195442390103
3-17536,1,inclusion,Heat 3 images/imgs/17536.TIF,L,128,128,"(128, 128)",uint8,64.0,239.0,199.5782470703125,17.49796599377839
3-17540,1,inclusion,Heat 3 images/imgs/17540.TIF,L,128,128,"(128, 128)",uint8,22.0,232.0,188.044677734375,36.621834614087994
3-17545,1,inclusion,Heat 3 images/imgs/17545.TIF,L,128,128,"(128, 128)",uint8,78.0,240.0,202.61700439453125,18.28788558555664
3-17546,1,inclusion,Heat 3 images/imgs/17546.TIF,L,128,128,"(128, 128)",uint8,24.0,241.0,202.8099365234375,19.900205957827158
3-17547,1,inclusion,Heat 3 images/imgs/17547.TIF,L,128,128,"(128, 128)",uint8,52.0,246.0,197.8231201171875,31.274044853133503
3-17549,1,inclusion,Heat 3 images/imgs/17549.TIF,L,128,128,"(128, 128)",uint8,21.0,237.0,197.08245849609375,29.015330082486408
3-17550,1,inclusion,Heat 3 images/imgs/17550.TIF,L,128,128,"(128, 128)",uint8,24.0,238.0,200.76080322265625,22.235107358795844
3-17551,1,inclusion,Heat 3 images/imgs/17551.TIF,L,128,128,"(128, 128)",uint8,29.0,240.0,187.868408203125,42.46765506320952
3-17552,1,inclusion,Heat 3 images/imgs/17552.TIF,L,128,128,"(128, 128)",uint8,38.0,243.0,201.197998046875,24.3450683792554
3-17553,1,inclusion,Heat 3 images/imgs/17553.TIF,L,128,128,"(128, 128)",uint8,48.0,241.0,201.84527587890625,20.221597640392943
3-17555,1,inclusion,Heat 3 images/imgs/17555.TIF,L,128,128,"(128, 128)",uint8,50.0,242.0,194.87103271484375,29.27353079545288
3-17556,1,inclusion,Heat 3 images/imgs/17556.TIF,L,128,128,"(128, 128)",uint8,31.0,241.0,200.5675048828125,29.015832553864822
3-17558,1,inclusion,Heat 3 images/imgs/17558.TIF,L,128,128,"(128, 128)",uint8,46.0,244.0,195.9171142578125,33.50208008748288
3-17559,1,inclusion,Heat 3 images/imgs/17559.TIF,L,128,128,"(128, 128)",uint8,43.0,244.0,201.58782958984375,22.654891679675615
3-17560,1,inclusion,Heat 3 images/imgs/17560.TIF,L,128,128,"(128, 128)",uint8,37.0,235.0,194.74853515625,31.690208029667584
3-17561,1,inclusion,Heat 3 images/imgs/17561.TIF,L,128,128,"(128, 128)",uint8,54.0,248.0,201.09796142578125,24.880613094407263
3-17562,1,inclusion,Heat 3 images/imgs/17562.TIF,L,128,128,"(128, 128)",uint8,28.0,243.0,199.83477783203125,30.12049951753777
3-17566,1,inclusion,Heat 3 images/imgs/17566.TIF,L,128,128,"(128, 128)",uint8,24.0,241.0,194.50018310546875,32.278672830415985
3-17567,1,inclusion,Heat 3 images/imgs/17567.TIF,L,128,128,"(128, 128)",uint8,29.0,243.0,197.2728271484375,33.48063119112975
3-17569,1,inclusion,Heat 3 images/imgs/17569.TIF,L,128,128,"(128, 128)",uint8,32.0,244.0,192.0482177734375,40.08993635953978
3-17570,1,inclusion,Heat 3 images/imgs/17570.TIF,L,128,128,"(128, 128)",uint8,44.0,246.0,203.24163818359375,20.776559554127296
3-17571,1,inclusion,Heat 3 images/imgs/17571.TIF,L,128,128,"(128, 128)",uint8,39.0,239.0,203.48065185546875,19.285105005246034
3-17572,1,inclusion,Heat 3 images/imgs/17572.TIF,L,128,128,"(128, 128)",uint8,24.0,237.0,195.11944580078125,35.23733985288485
3-17573,1,inclusion,Heat 3 images/imgs/17573.TIF,L,128,128,"(128, 128)",uint8,20.0,235.0,193.09796142578125,33.47934167641895
3-17574,1,inclusion,Heat 3 images/imgs/17574.TIF,L,128,128,"(128, 128)",uint8,45.0,245.0,198.3370361328125,30.730026468624565
3-17575,1,inclusion,Heat 3 images/imgs/17575.TIF,L,128,128,"(128, 128)",uint8,22.0,241.0,187.14263916015625,45.29748246043685
3-17577,1,inclusion,Heat 3 images/imgs/17577.TIF,L,128,128,"(128, 128)",uint8,44.0,244.0,198.19281005859375,28.6170626373207
3-17578,1,inclusion,Heat 3 images/imgs/17578.TIF,L,128,128,"(128, 128)",uint8,31.0,240.0,197.1229248046875,33.80493434073575
3-17579,1,inclusion,Heat 3 images/imgs/17579.TIF,L,128,128,"(128, 128)",uint8,26.0,241.0,197.66131591796875,32.96085106244296
3-17580,1,inclusion,Heat 3 images/imgs/17580.TIF,L,128,128,"(128, 128)",uint8,32.0,241.0,202.775634765625,22.469642651935217
3-17585,1,inclusion,Heat 3 images/imgs/17585.TIF,L,128,128,"(128, 128)",uint8,44.0,242.0,197.81451416015625,30.56412886736977
3-17587,1,inclusion,Heat 3 images/imgs/17587.TIF,L,128,128,"(128, 128)",uint8,41.0,239.0,200.90008544921875,25.563561828353915
3-17588,1,inclusion,Heat 3 images/imgs/17588.TIF,L,128,128,"(128, 128)",uint8,67.0,241.0,202.18267822265625,15.274586841505268
3-17589,1,inclusion,Heat 3 images/imgs/17589.TIF,L,128,128,"(128, 128)",uint8,33.0,242.0,190.27935791015625,38.718436599289355
3-17590,1,inclusion,Heat 3 images/imgs/17590.TIF,L,128,128,"(128, 128)",uint8,32.0,242.0,184.11370849609375,47.78894637948727
3-17591,1,inclusion,Heat 3 images/imgs/17591.TIF,L,128,128,"(128, 128)",uint8,46.0,243.0,201.1700439453125,18.152374024157627
3-17592,1,inclusion,Heat 3 images/imgs/17592.TIF,L,128,128,"(128, 128)",uint8,22.0,247.0,194.08856201171875,36.37404229882622
3-17595,1,inclusion,Heat 3 images/imgs/17595.TIF,L,128,128,"(128, 128)",uint8,47.0,240.0,200.7569580078125,24.037786881661102
3-17597,1,inclusion,Heat 3 images/imgs/17597.TIF,L,128,128,"(128, 128)",uint8,29.0,242.0,198.1746826171875,28.476029935809652
3-17598,1,inclusion,Heat 3 images/imgs/17598.TIF,L,128,128,"(128, 128)",uint8,35.0,242.0,193.32806396484375,33.33740279782608
3-17600,1,inclusion,Heat 3 images/imgs/17600.TIF,L,128,128,"(128, 128)",uint8,57.0,242.0,199.48284912109375,21.28130905341681
3-17603,1,inclusion,Heat 3 images/imgs/17603.TIF,L,128,128,"(128, 128)",uint8,23.0,237.0,189.27093505859375,38.26068988636697
3-17604,1,inclusion,Heat 3 images/imgs/17604.TIF,L,128,128,"(128, 128)",uint8,67.0,243.0,198.39404296875,24.29263937481946
3-17605,1,inclusion,Heat 3 images/imgs/17605.TIF,L,128,128,"(128, 128)",uint8,38.0,236.0,199.20831298828125,18.250434812234804
3-17608,1,inclusion,Heat 3 images/imgs/17608.TIF,L,128,128,"(128, 128)",uint8,16.0,243.0,202.6270751953125,22.01120185651328
3-17610,1,inclusion,Heat 3 images/imgs/17610.TIF,L,128,128,"(128, 128)",uint8,67.0,237.0,203.04193115234375,17.712311084283492
3-17612,1,inclusion,Heat 3 images/imgs/17612.TIF,L,128,128,"(128, 128)",uint8,45.0,244.0,185.18939208984375,40.096914239317854
3-17613,1,inclusion,Heat 3 images/imgs/17613.TIF,L,128,128,"(128, 128)",uint8,39.0,245.0,199.358154296875,24.43850195579467
3-17614,1,inclusion,Heat 3 images/imgs/17614.TIF,L,128,128,"(128, 128)",uint8,53.0,242.0,203.5645751953125,17.529341472685886
3-17615,1,inclusion,Heat 3 images/imgs/17615.TIF,L,128,128,"(128, 128)",uint8,34.0,243.0,201.2877197265625,21.297462060313883
3-17616,1,inclusion,Heat 3 images/imgs/17616.TIF,L,128,128,"(128, 128)",uint8,21.0,242.0,190.303466796875,45.53332718422512
3-17617,1,inclusion,Heat 3 images/imgs/17617.TIF,L,128,128,"(128, 128)",uint8,20.0,239.0,197.1708984375,34.37238935787521
3-17619,1,inclusion,Heat 3 images/imgs/17619.TIF,L,128,128,"(128, 128)",uint8,29.0,237.0,202.7088623046875,21.62248686116188
3-17620,1,inclusion,Heat 3 images/imgs/17620.TIF,L,128,128,"(128, 128)",uint8,66.0,240.0,201.53326416015625,20.658066933601244
3-17624,1,inclusion,Heat 3 images/imgs/17624.TIF,L,128,128,"(128, 128)",uint8,20.0,241.0,198.1580810546875,30.32933304570571
3-17625,1,inclusion,Heat 3 images/imgs/17625.TIF,L,128,128,"(128, 128)",uint8,54.0,242.0,203.1123046875,20.41214345794656
3-17626,1,inclusion,Heat 3 images/imgs/17626.TIF,L,128,128,"(128, 128)",uint8,69.0,243.0,201.68695068359375,22.48052457103212
3-17627,1,inclusion,Heat 3 images/imgs/17627.TIF,L,128,128,"(128, 128)",uint8,4.0,239.0,199.14154052734375,30.621767973104532
3-17628,1,inclusion,Heat 3 images/imgs/17628.TIF,L,128,128,"(128, 128)",uint8,31.0,238.0,193.13189697265625,39.48360361292802
3-17630,1,inclusion,Heat 3 images/imgs/17630.TIF,L,128,128,"(128, 128)",uint8,22.0,238.0,194.79986572265625,32.12645793265071
3-17632,1,inclusion,Heat 3 images/imgs/17632.TIF,L,128,128,"(128, 128)",uint8,32.0,241.0,201.537841796875,24.277924857393018
3-17637,1,inclusion,Heat 3 images/imgs/17637.TIF,L,128,128,"(128, 128)",uint8,33.0,240.0,199.73687744140625,26.90668857467071
3-17639,1,inclusion,Heat 3 images/imgs/17639.TIF,L,128,128,"(128, 128)",uint8,26.0,246.0,200.96795654296875,21.828318182620144
3-17640,1,inclusion,Heat 3 images/imgs/17640.TIF,L,128,128,"(128, 128)",uint8,29.0,241.0,195.0113525390625,33.70177751459549
3-17642,1,inclusion,Heat 3 images/imgs/17642.TIF,L,128,128,"(128, 128)",uint8,29.0,237.0,194.03228759765625,33.413939128999836
3-17645,1,inclusion,Heat 3 images/imgs/17645.TIF,L,128,128,"(128, 128)",uint8,30.0,248.0,197.95318603515625,31.913016443314934
3-17646,1,inclusion,Heat 3 images/imgs/17646.TIF,L,128,128,"(128, 128)",uint8,24.0,244.0,199.7666015625,29.042448858804033
3-17647,1,inclusion,Heat 3 images/imgs/17647.TIF,L,128,128,"(128, 128)",uint8,8.0,239.0,182.70062255859375,51.99242319727867
3-17648,1,inclusion,Heat 3 images/imgs/17648.TIF,L,128,128,"(128, 128)",uint8,31.0,235.0,197.8426513671875,23.541584450478307
3-17650,1,inclusion,Heat 3 images/imgs/17650.TIF,L,128,128,"(128, 128)",uint8,15.0,242.0,194.864501953125,30.698305118593975
3-17652,0,non-inclusion,Heat 3 images/imgs/17652.TIF,L,128,128,"(128, 128)",uint8,55.0,237.0,201.811279296875,15.744082306068986
3-17654,1,inclusion,Heat 3 images/imgs/17654.TIF,L,128,128,"(128, 128)",uint8,32.0,245.0,200.3477783203125,26.102803396604656
3-17655,1,inclusion,Heat 3 images/imgs/17655.TIF,L,128,128,"(128, 128)",uint8,27.0,241.0,183.7889404296875,48.37833215621591
3-17656,1,inclusion,Heat 3 images/imgs/17656.TIF,L,128,128,"(128, 128)",uint8,32.0,236.0,199.51068115234375,22.56151547745734
3-17657,1,inclusion,Heat 3 images/imgs/17657.TIF,L,128,128,"(128, 128)",uint8,36.0,245.0,200.447998046875,22.361973139056204
3-17658,1,inclusion,Heat 3 images/imgs/17658.TIF,L,128,128,"(128, 128)",uint8,55.0,243.0,203.843505859375,19.14466913434749
3-17664,1,inclusion,Heat 3 images/imgs/17664.TIF,L,128,128,"(128, 128)",uint8,44.0,236.0,197.10870361328125,26.571578640242958
3-17666,1,inclusion,Heat 3 images/imgs/17666.TIF,L,128,128,"(128, 128)",uint8,24.0,243.0,194.39312744140625,34.95683623478077
3-17667,1,inclusion,Heat 3 images/imgs/17667.TIF,L,128,128,"(128, 128)",uint8,41.0,244.0,202.2919921875,22.620644313462623
3-17668,1,inclusion,Heat 3 images/imgs/17668.TIF,L,128,128,"(128, 128)",uint8,28.0,236.0,191.685302734375,37.42421983528108
3-17670,1,inclusion,Heat 3 images/imgs/17670.TIF,L,128,128,"(128, 128)",uint8,37.0,242.0,198.1319580078125,26.221367274278656
3-17672,1,inclusion,Heat 3 images/imgs/17672.TIF,L,128,128,"(128, 128)",uint8,19.0,240.0,195.32525634765625,34.47200597733294
3-17673,1,inclusion,Heat 3 images/imgs/17673.TIF,L,128,128,"(128, 128)",uint8,30.0,239.0,199.12286376953125,29.57879736593816
3-17675,1,inclusion,Heat 3 images/imgs/17675.TIF,L,128,128,"(128, 128)",uint8,84.0,241.0,199.03240966796875,22.178874025328494
3-17677,1,inclusion,Heat 3 images/imgs/17677.TIF,L,128,128,"(128, 128)",uint8,49.0,235.0,199.022705078125,18.067475988111617
3-17678,1,inclusion,Heat 3 images/imgs/17678.TIF,L,128,128,"(128, 128)",uint8,36.0,249.0,198.2335205078125,33.83563765320514
3-17679,1,inclusion,Heat 3 images/imgs/17679.TIF,L,128,128,"(128, 128)",uint8,82.0,240.0,191.885009765625,29.413865743032204
3-17681,1,inclusion,Heat 3 images/imgs/17681.TIF,L,128,128,"(128, 128)",uint8,16.0,243.0,199.1776123046875,30.716585340855126
3-17682,1,inclusion,Heat 3 images/imgs/17682.TIF,L,128,128,"(128, 128)",uint8,26.0,246.0,189.8446044921875,41.51725712695296
3-17685,1,inclusion,Heat 3 images/imgs/17685.TIF,L,128,128,"(128, 128)",uint8,76.0,242.0,196.691162109375,29.092345730360318
3-17686,1,inclusion,Heat 3 images/imgs/17686.TIF,L,128,128,"(128, 128)",uint8,46.0,235.0,201.0426025390625,20.177432945199953
3-17687,0,non-inclusion,Heat 3 images/imgs/17687.TIF,L,128,128,"(128, 128)",uint8,100.0,241.0,204.1976318359375,13.09580101243998
3-17688,1,inclusion,Heat 3 images/imgs/17688.TIF,L,128,128,"(128, 128)",uint8,31.0,244.0,200.8936767578125,23.9276492063062
3-17690,1,inclusion,Heat 3 images/imgs/17690.TIF,L,128,128,"(128, 128)",uint8,8.0,245.0,196.5025634765625,34.84258151447235
3-17693,1,inclusion,Heat 3 images/imgs/17693.TIF,L,128,128,"(128, 128)",uint8,40.0,240.0,201.12579345703125,26.284201282164243
3-17694,1,inclusion,Heat 3 images/imgs/17694.TIF,L,128,128,"(128, 128)",uint8,2.0,241.0,192.98431396484375,40.54092936348811
3-17695,1,inclusion,Heat 3 images/imgs/17695.TIF,L,128,128,"(128, 128)",uint8,28.0,237.0,195.25048828125,29.064096054222663
3-17696,1,inclusion,Heat 3 images/imgs/17696.TIF,L,128,128,"(128, 128)",uint8,35.0,240.0,203.2579345703125,19.265463377049556
