sample_id,heat,part,image_path,label,label_name
4-3342,4,3342,Heat 4 images/imgs/03342.TIF,1,inclusion
4-3344,4,3344,Heat 4 images/imgs/03344.TIF,1,inclusion
4-3346,4,3346,Heat 4 images/imgs/03346.TIF,1,inclusion
4-3350,4,3350,Heat 4 images/imgs/03350.TIF,1,inclusion
4-3351,4,3351,Heat 4 images/imgs/03351.TIF,1,inclusion
4-3353,4,3353,Heat 4 images/imgs/03353.TIF,1,inclusion
4-3356,4,3356,Heat 4 images/imgs/03356.TIF,1,inclusion
4-3360,4,3360,Heat 4 images/imgs/03360.TIF,1,inclusion
4-3361,4,3361,Heat 4 images/imgs/03361.TIF,1,inclusion
4-3362,4,3362,Heat 4 images/imgs/03362.TIF,1,inclusion
4-3364,4,3364,Heat 4 images/imgs/03364.TIF,1,inclusion
4-3365,4,3365,Heat 4 images/imgs/03365.TIF,1,inclusion
4-3368,4,3368,Heat 4 images/imgs/03368.TIF,1,inclusion
4-3369,4,3369,Heat 4 images/imgs/03369.TIF,1,inclusion
4-3371,4,3371,Heat 4 images/imgs/03371.TIF,1,inclusion
4-3372,4,3372,Heat 4 images/imgs/03372.TIF,1,inclusion
4-3373,4,3373,Heat 4 images/imgs/03373.TIF,1,inclusion
4-3381,4,3381,Heat 4 images/imgs/03381.TIF,1,inclusion
4-3383,4,3383,Heat 4 images/imgs/03383.TIF,1,inclusion
4-3388,4,3388,Heat 4 images/imgs/03388.TIF,1,inclusion
4-3389,4,3389,Heat 4 images/imgs/03389.TIF,1,inclusion
4-3390,4,3390,Heat 4 images/imgs/03390.TIF,1,inclusion
4-3392,4,3392,Heat 4 images/imgs/03392.TIF,1,inclusion
4-3394,4,3394,Heat 4 images/imgs/03394.TIF,1,inclusion
4-3395,4,3395,Heat 4 images/imgs/03395.TIF,1,inclusion
4-3397,4,3397,Heat 4 images/imgs/03397.TIF,1,inclusion
4-3399,4,3399,Heat 4 images/imgs/03399.TIF,1,inclusion
4-3400,4,3400,Heat 4 images/imgs/03400.TIF,1,inclusion
4-3401,4,3401,Heat 4 images/imgs/03401.TIF,1,inclusion
4-3405,4,3405,Heat 4 images/imgs/03405.TIF,1,inclusion
4-3407,4,3407,Heat 4 images/imgs/03407.TIF,1,inclusion
4-3410,4,3410,Heat 4 images/imgs/03410.TIF,1,inclusion
4-3411,4,3411,Heat 4 images/imgs/03411.TIF,1,inclusion
4-3413,4,3413,Heat 4 images/imgs/03413.TIF,1,inclusion
4-3414,4,3414,Heat 4 images/imgs/03414.TIF,1,inclusion
4-3417,4,3417,Heat 4 images/imgs/03417.TIF,1,inclusion
4-3420,4,3420,Heat 4 images/imgs/03420.TIF,1,inclusion
4-3421,4,3421,Heat 4 images/imgs/03421.TIF,1,inclusion
4-3422,4,3422,Heat 4 images/imgs/03422.TIF,1,inclusion
4-3423,4,3423,Heat 4 images/imgs/03423.TIF,1,inclusion
4-3424,4,3424,Heat 4 images/imgs/03424.TIF,1,inclusion
4-3425,4,3425,Heat 4 images/imgs/03425.TIF,1,inclusion
4-3426,4,3426,Heat 4 images/imgs/03426.TIF,1,inclusion
4-3427,4,3427,Heat 4 images/imgs/03427.TIF,1,inclusion
4-3432,4,3432,Heat 4 images/imgs/03432.TIF,0,non-inclusion
4-3433,4,3433,Heat 4 images/imgs/03433.TIF,1,inclusion
4-3435,4,3435,Heat 4 images/imgs/03435.TIF,1,inclusion
4-3439,4,3439,Heat 4 images/imgs/03439.TIF,1,inclusion
4-3440,4,3440,Heat 4 images/imgs/03440.TIF,1,inclusion
4-3441,4,3441,Heat 4 images/imgs/03441.TIF,1,inclusion
4-3442,4,3442,Heat 4 images/imgs/03442.TIF,1,inclusion
4-3444,4,3444,Heat 4 images/imgs/03444.TIF,1,inclusion
4-3455,4,3455,Heat 4 images/imgs/03455.TIF,1,inclusion
4-3459,4,3459,Heat 4 images/imgs/03459.TIF,1,inclusion
4-3468,4,3468,Heat 4 images/imgs/03468.TIF,1,inclusion
4-3470,4,3470,Heat 4 images/imgs/03470.TIF,1,inclusion
4-3471,4,3471,Heat 4 images/imgs/03471.TIF,1,inclusion
4-3474,4,3474,Heat 4 images/imgs/03474.TIF,1,inclusion
4-3482,4,3482,Heat 4 images/imgs/03482.TIF,1,inclusion
4-3483,4,3483,Heat 4 images/imgs/03483.TIF,1,inclusion
4-3490,4,3490,Heat 4 images/imgs/03490.TIF,1,inclusion
4-3496,4,3496,Heat 4 images/imgs/03496.TIF,1,inclusion
4-3497,4,3497,Heat 4 images/imgs/03497.TIF,1,inclusion
4-3501,4,3501,Heat 4 images/imgs/03501.TIF,1,inclusion
4-3502,4,3502,Heat 4 images/imgs/03502.TIF,1,inclusion
4-3503,4,3503,Heat 4 images/imgs/03503.TIF,1,inclusion
4-3504,4,3504,Heat 4 images/imgs/03504.TIF,1,inclusion
4-3505,4,3505,Heat 4 images/imgs/03505.TIF,1,inclusion
4-3508,4,3508,Heat 4 images/imgs/03508.TIF,1,inclusion
4-3511,4,3511,Heat 4 images/imgs/03511.TIF,1,inclusion
4-3518,4,3518,Heat 4 images/imgs/03518.TIF,1,inclusion
4-3522,4,3522,Heat 4 images/imgs/03522.TIF,1,inclusion
4-3527,4,3527,Heat 4 images/imgs/03527.TIF,1,inclusion
4-3528,4,3528,Heat 4 images/imgs/03528.TIF,1,inclusion
4-3535,4,3535,Heat 4 images/imgs/03535.TIF,1,inclusion
4-3536,4,3536,Heat 4 images/imgs/03536.TIF,1,inclusion
4-3537,4,3537,Heat 4 images/imgs/03537.TIF,1,inclusion
4-3540,4,3540,Heat 4 images/imgs/03540.TIF,1,inclusion
4-3541,4,3541,Heat 4 images/imgs/03541.TIF,1,inclusion
4-3544,4,3544,Heat 4 images/imgs/03544.TIF,1,inclusion
4-3545,4,3545,Heat 4 images/imgs/03545.TIF,1,inclusion
4-3547,4,3547,Heat 4 images/imgs/03547.TIF,1,inclusion
4-3548,4,3548,Heat 4 images/imgs/03548.TIF,1,inclusion
4-3549,4,3549,Heat 4 images/imgs/03549.TIF,1,inclusion
4-3552,4,3552,Heat 4 images/imgs/03552.TIF,1,inclusion
4-3555,4,3555,Heat 4 images/imgs/03555.TIF,1,inclusion
4-3560,4,3560,Heat 4 images/imgs/03560.TIF,1,inclusion
4-3562,4,3562,Heat 4 images/imgs/03562.TIF,1,inclusion
4-3565,4,3565,Heat 4 images/imgs/03565.TIF,1,inclusion
4-3566,4,3566,Heat 4 images/imgs/03566.TIF,1,inclusion
4-3568,4,3568,Heat 4 images/imgs/03568.TIF,1,inclusion
4-3570,4,3570,Heat 4 images/imgs/03570.TIF,1,inclusion
4-3577,4,3577,Heat 4 images/imgs/03577.TIF,1,inclusion
4-3578,4,3578,Heat 4 images/imgs/03578.TIF,1,inclusion
4-3579,4,3579,Heat 4 images/imgs/03579.TIF,1,inclusion
4-3580,4,3580,Heat 4 images/imgs/03580.TIF,1,inclusion
4-3585,4,3585,Heat 4 images/imgs/03585.TIF,1,inclusion
4-3598,4,3598,Heat 4 images/imgs/03598.TIF,1,inclusion
4-3610,4,3610,Heat 4 images/imgs/03610.TIF,1,inclusion
4-3611,4,3611,Heat 4 images/imgs/03611.TIF,1,inclusion
4-3612,4,3612,Heat 4 images/imgs/03612.TIF,1,inclusion
4-3613,4,3613,Heat 4 images/imgs/03613.TIF,1,inclusion
4-3614,4,3614,Heat 4 images/imgs/03614.TIF,1,inclusion
4-3616,4,3616,Heat 4 images/imgs/03616.TIF,1,inclusion
4-3617,4,3617,Heat 4 images/imgs/03617.TIF,1,inclusion
4-3624,4,3624,Heat 4 images/imgs/03624.TIF,1,inclusion
4-3628,4,3628,Heat 4 images/imgs/03628.TIF,1,inclusion
4-3629,4,3629,Heat 4 images/imgs/03629.TIF,1,inclusion
4-3630,4,3630,Heat 4 images/imgs/03630.TIF,1,inclusion
4-3635,4,3635,Heat 4 images/imgs/03635.TIF,1,inclusion
4-3637,4,3637,Heat 4 images/imgs/03637.TIF,1,inclusion
4-3638,4,3638,Heat 4 images/imgs/03638.TIF,1,inclusion
4-3639,4,3639,Heat 4 images/imgs/03639.TIF,1,inclusion
4-3644,4,3644,Heat 4 images/imgs/03644.TIF,1,inclusion
4-3647,4,3647,Heat 4 images/imgs/03647.TIF,1,inclusion
4-3648,4,3648,Heat 4 images/imgs/03648.TIF,1,inclusion
4-3652,4,3652,Heat 4 images/imgs/03652.TIF,1,inclusion
4-3653,4,3653,Heat 4 images/imgs/03653.TIF,1,inclusion
4-3656,4,3656,Heat 4 images/imgs/03656.TIF,1,inclusion
4-3660,4,3660,Heat 4 images/imgs/03660.TIF,1,inclusion
4-3670,4,3670,Heat 4 images/imgs/03670.TIF,1,inclusion
4-3671,4,3671,Heat 4 images/imgs/03671.TIF,1,inclusion
4-3677,4,3677,Heat 4 images/imgs/03677.TIF,1,inclusion
4-3678,4,3678,Heat 4 images/imgs/03678.TIF,1,inclusion
4-3679,4,3679,Heat 4 images/imgs/03679.TIF,1,inclusion
4-3680,4,3680,Heat 4 images/imgs/03680.TIF,1,inclusion
4-3681,4,3681,Heat 4 images/imgs/03681.TIF,1,inclusion
4-3684,4,3684,Heat 4 images/imgs/03684.TIF,1,inclusion
4-3686,4,3686,Heat 4 images/imgs/03686.TIF,0,non-inclusion
4-3690,4,3690,Heat 4 images/imgs/03690.TIF,1,inclusion
4-3691,4,3691,Heat 4 images/imgs/03691.TIF,1,inclusion
4-3692,4,3692,Heat 4 images/imgs/03692.TIF,1,inclusion
4-3695,4,3695,Heat 4 images/imgs/03695.TIF,1,inclusion
4-3697,4,3697,Heat 4 images/imgs/03697.TIF,1,inclusion
4-3701,4,3701,Heat 4 images/imgs/03701.TIF,1,inclusion
4-3703,4,3703,Heat 4 images/imgs/03703.TIF,1,inclusion
4-3706,4,3706,Heat 4 images/imgs/03706.TIF,1,inclusion
4-3713,4,3713,Heat 4 images/imgs/03713.TIF,1,inclusion
4-3725,4,3725,Heat 4 images/imgs/03725.TIF,1,inclusion
4-3730,4,3730,Heat 4 images/imgs/03730.TIF,1,inclusion
4-3732,4,3732,Heat 4 images/imgs/03732.TIF,1,inclusion
4-3734,4,3734,Heat 4 images/imgs/03734.TIF,1,inclusion
4-3735,4,3735,Heat 4 images/imgs/03735.TIF,1,inclusion
4-3739,4,3739,Heat 4 images/imgs/03739.TIF,1,inclusion
4-3741,4,3741,Heat 4 images/imgs/03741.TIF,1,inclusion
4-3747,4,3747,Heat 4 images/imgs/03747.TIF,1,inclusion
4-3748,4,3748,Heat 4 images/imgs/03748.TIF,1,inclusion
4-3749,4,3749,Heat 4 images/imgs/03749.TIF,1,inclusion
4-3761,4,3761,Heat 4 images/imgs/03761.TIF,0,non-inclusion
4-3762,4,3762,Heat 4 images/imgs/03762.TIF,1,inclusion
4-3763,4,3763,Heat 4 images/imgs/03763.TIF,1,inclusion
4-3764,4,3764,Heat 4 images/imgs/03764.TIF,1,inclusion
4-3765,4,3765,Heat 4 images/imgs/03765.TIF,1,inclusion
4-3766,4,3766,Heat 4 images/imgs/03766.TIF,1,inclusion
4-3768,4,3768,Heat 4 images/imgs/03768.TIF,1,inclusion
4-3769,4,3769,Heat 4 images/imgs/03769.TIF,1,inclusion
4-3770,4,3770,Heat 4 images/imgs/03770.TIF,1,inclusion
4-3772,4,3772,Heat 4 images/imgs/03772.TIF,1,inclusion
4-3773,4,3773,Heat 4 images/imgs/03773.TIF,1,inclusion
4-3774,4,3774,Heat 4 images/imgs/03774.TIF,1,inclusion
4-3775,4,3775,Heat 4 images/imgs/03775.TIF,1,inclusion
4-3776,4,3776,Heat 4 images/imgs/03776.TIF,1,inclusion
4-3778,4,3778,Heat 4 images/imgs/03778.TIF,1,inclusion
4-3782,4,3782,Heat 4 images/imgs/03782.TIF,1,inclusion
4-3788,4,3788,Heat 4 images/imgs/03788.TIF,1,inclusion
4-3789,4,3789,Heat 4 images/imgs/03789.TIF,1,inclusion
4-3795,4,3795,Heat 4 images/imgs/03795.TIF,1,inclusion
4-3797,4,3797,Heat 4 images/imgs/03797.TIF,1,inclusion
4-3798,4,3798,Heat 4 images/imgs/03798.TIF,1,inclusion
4-3799,4,3799,Heat 4 images/imgs/03799.TIF,1,inclusion
4-3800,4,3800,Heat 4 images/imgs/03800.TIF,1,inclusion
4-3801,4,3801,Heat 4 images/imgs/03801.TIF,1,inclusion
4-3802,4,3802,Heat 4 images/imgs/03802.TIF,1,inclusion
4-3803,4,3803,Heat 4 images/imgs/03803.TIF,1,inclusion
4-3805,4,3805,Heat 4 images/imgs/03805.TIF,1,inclusion
4-3806,4,3806,Heat 4 images/imgs/03806.TIF,1,inclusion
4-3807,4,3807,Heat 4 images/imgs/03807.TIF,1,inclusion
4-3808,4,3808,Heat 4 images/imgs/03808.TIF,1,inclusion
4-3811,4,3811,Heat 4 images/imgs/03811.TIF,1,inclusion
4-3813,4,3813,Heat 4 images/imgs/03813.TIF,1,inclusion
4-3814,4,3814,Heat 4 images/imgs/03814.TIF,1,inclusion
4-3815,4,3815,Heat 4 images/imgs/03815.TIF,1,inclusion
4-3817,4,3817,Heat 4 images/imgs/03817.TIF,1,inclusion
4-3821,4,3821,Heat 4 images/imgs/03821.TIF,1,inclusion
4-3823,4,3823,Heat 4 images/imgs/03823.TIF,1,inclusion
4-3829,4,3829,Heat 4 images/imgs/03829.TIF,1,inclusion
4-3833,4,3833,Heat 4 images/imgs/03833.TIF,1,inclusion
4-3835,4,3835,Heat 4 images/imgs/03835.TIF,1,inclusion
4-3836,4,3836,Heat 4 images/imgs/03836.TIF,1,inclusion
4-3845,4,3845,Heat 4 images/imgs/03845.TIF,1,inclusion
4-3849,4,3849,Heat 4 images/imgs/03849.TIF,1,inclusion
4-3854,4,3854,Heat 4 images/imgs/03854.TIF,1,inclusion
4-3855,4,3855,Heat 4 images/imgs/03855.TIF,1,inclusion
4-3856,4,3856,Heat 4 images/imgs/03856.TIF,1,inclusion
4-3857,4,3857,Heat 4 images/imgs/03857.TIF,1,inclusion
4-3863,4,3863,Heat 4 images/imgs/03863.TIF,1,inclusion
4-3864,4,3864,Heat 4 images/imgs/03864.TIF,1,inclusion
4-3865,4,3865,Heat 4 images/imgs/03865.TIF,1,inclusion
4-3869,4,3869,Heat 4 images/imgs/03869.TIF,1,inclusion
4-3870,4,3870,Heat 4 images/imgs/03870.TIF,1,inclusion
4-3871,4,3871,Heat 4 images/imgs/03871.TIF,1,inclusion
4-3872,4,3872,Heat 4 images/imgs/03872.TIF,1,inclusion
4-3878,4,3878,Heat 4 images/imgs/03878.TIF,1,inclusion
4-3881,4,3881,Heat 4 images/imgs/03881.TIF,1,inclusion
4-3890,4,3890,Heat 4 images/imgs/03890.TIF,1,inclusion
4-3894,4,3894,Heat 4 images/imgs/03894.TIF,1,inclusion
4-3899,4,3899,Heat 4 images/imgs/03899.TIF,1,inclusion
4-3902,4,3902,Heat 4 images/imgs/03902.TIF,1,inclusion
4-3904,4,3904,Heat 4 images/imgs/03904.TIF,1,inclusion
4-3908,4,3908,Heat 4 images/imgs/03908.TIF,1,inclusion
4-3909,4,3909,Heat 4 images/imgs/03909.TIF,1,inclusion
4-3910,4,3910,Heat 4 images/imgs/03910.TIF,1,inclusion
4-3915,4,3915,Heat 4 images/imgs/03915.TIF,1,inclusion
4-3919,4,3919,Heat 4 images/imgs/03919.TIF,1,inclusion
4-3921,4,3921,Heat 4 images/imgs/03921.TIF,1,inclusion
4-3922,4,3922,Heat 4 images/imgs/03922.TIF,1,inclusion
4-3923,4,3923,Heat 4 images/imgs/03923.TIF,1,inclusion
4-3929,4,3929,Heat 4 images/imgs/03929.TIF,1,inclusion
4-3933,4,3933,Heat 4 images/imgs/03933.TIF,1,inclusion
4-3935,4,3935,Heat 4 images/imgs/03935.TIF,1,inclusion
4-3938,4,3938,Heat 4 images/imgs/03938.TIF,1,inclusion
4-3941,4,3941,Heat 4 images/imgs/03941.TIF,1,inclusion
4-3942,4,3942,Heat 4 images/imgs/03942.TIF,1,inclusion
4-3944,4,3944,Heat 4 images/imgs/03944.TIF,1,inclusion
4-3947,4,3947,Heat 4 images/imgs/03947.TIF,1,inclusion
4-3953,4,3953,Heat 4 images/imgs/03953.TIF,1,inclusion
4-3958,4,3958,Heat 4 images/imgs/03958.TIF,1,inclusion
4-3961,4,3961,Heat 4 images/imgs/03961.TIF,1,inclusion
4-3962,4,3962,Heat 4 images/imgs/03962.TIF,1,inclusion
4-3963,4,3963,Heat 4 images/imgs/03963.TIF,1,inclusion
4-3966,4,3966,Heat 4 images/imgs/03966.TIF,1,inclusion
4-3969,4,3969,Heat 4 images/imgs/03969.TIF,1,inclusion
4-3971,4,3971,Heat 4 images/imgs/03971.TIF,1,inclusion
4-3972,4,3972,Heat 4 images/imgs/03972.TIF,1,inclusion
4-3976,4,3976,Heat 4 images/imgs/03976.TIF,1,inclusion
4-3977,4,3977,Heat 4 images/imgs/03977.TIF,1,inclusion
4-3981,4,3981,Heat 4 images/imgs/03981.TIF,1,inclusion
4-3983,4,3983,Heat 4 images/imgs/03983.TIF,1,inclusion
4-3985,4,3985,Heat 4 images/imgs/03985.TIF,1,inclusion
4-3989,4,3989,Heat 4 images/imgs/03989.TIF,1,inclusion
4-3992,4,3992,Heat 4 images/imgs/03992.TIF,1,inclusion
4-3995,4,3995,Heat 4 images/imgs/03995.TIF,1,inclusion
4-3998,4,3998,Heat 4 images/imgs/03998.TIF,1,inclusion
4-4001,4,4001,Heat 4 images/imgs/04001.TIF,1,inclusion
4-4003,4,4003,Heat 4 images/imgs/04003.TIF,1,inclusion
4-4004,4,4004,Heat 4 images/imgs/04004.TIF,1,inclusion
4-4013,4,4013,Heat 4 images/imgs/04013.TIF,1,inclusion
4-4014,4,4014,Heat 4 images/imgs/04014.TIF,1,inclusion
4-4017,4,4017,Heat 4 images/imgs/04017.TIF,1,inclusion
4-4018,4,4018,Heat 4 images/imgs/04018.TIF,1,inclusion
4-4020,4,4020,Heat 4 images/imgs/04020.TIF,1,inclusion
4-4022,4,4022,Heat 4 images/imgs/04022.TIF,1,inclusion
4-4026,4,4026,Heat 4 images/imgs/04026.TIF,1,inclusion
4-4029,4,4029,Heat 4 images/imgs/04029.TIF,1,inclusion
4-4034,4,4034,Heat 4 images/imgs/04034.TIF,1,inclusion
4-4036,4,4036,Heat 4 images/imgs/04036.TIF,1,inclusion
4-4037,4,4037,Heat 4 images/imgs/04037.TIF,1,inclusion
4-4038,4,4038,Heat 4 images/imgs/04038.TIF,1,inclusion
4-4040,4,4040,Heat 4 images/imgs/04040.TIF,1,inclusion
4-4043,4,4043,Heat 4 images/imgs/04043.TIF,1,inclusion
4-4046,4,4046,Heat 4 images/imgs/04046.TIF,0,non-inclusion
4-4048,4,4048,Heat 4 images/imgs/04048.TIF,1,inclusion
4-4049,4,4049,Heat 4 images/imgs/04049.TIF,1,inclusion
4-4050,4,4050,Heat 4 images/imgs/04050.TIF,1,inclusion
4-4053,4,4053,Heat 4 images/imgs/04053.TIF,1,inclusion
4-4054,4,4054,Heat 4 images/imgs/04054.TIF,1,inclusion
4-4060,4,4060,Heat 4 images/imgs/04060.TIF,1,inclusion
4-4061,4,4061,Heat 4 images/imgs/04061.TIF,1,inclusion
4-4064,4,4064,Heat 4 images/imgs/04064.TIF,1,inclusion
4-4065,4,4065,Heat 4 images/imgs/04065.TIF,1,inclusion
4-4067,4,4067,Heat 4 images/imgs/04067.TIF,1,inclusion
4-4070,4,4070,Heat 4 images/imgs/04070.TIF,1,inclusion
4-4072,4,4072,Heat 4 images/imgs/04072.TIF,1,inclusion
4-4073,4,4073,Heat 4 images/imgs/04073.TIF,1,inclusion
4-4076,4,4076,Heat 4 images/imgs/04076.TIF,1,inclusion
4-4077,4,4077,Heat 4 images/imgs/04077.TIF,1,inclusion
4-4080,4,4080,Heat 4 images/imgs/04080.TIF,1,inclusion
4-4082,4,4082,Heat 4 images/imgs/04082.TIF,1,inclusion
4-4083,4,4083,Heat 4 images/imgs/04083.TIF,1,inclusion
4-4085,4,4085,Heat 4 images/imgs/04085.TIF,1,inclusion
4-4087,4,4087,Heat 4 images/imgs/04087.TIF,1,inclusion
4-4089,4,4089,Heat 4 images/imgs/04089.TIF,1,inclusion
4-4094,4,4094,Heat 4 images/imgs/04094.TIF,1,inclusion
4-4095,4,4095,Heat 4 images/imgs/04095.TIF,1,inclusion
4-4097,4,4097,Heat 4 images/imgs/04097.TIF,1,inclusion
4-4098,4,4098,Heat 4 images/imgs/04098.TIF,1,inclusion
4-4100,4,4100,Heat 4 images/imgs/04100.TIF,1,inclusion
4-4107,4,4107,Heat 4 images/imgs/04107.TIF,1,inclusion
4-4109,4,4109,Heat 4 images/imgs/04109.TIF,1,inclusion
4-4115,4,4115,Heat 4 images/imgs/04115.TIF,1,inclusion
4-4116,4,4116,Heat 4 images/imgs/04116.TIF,1,inclusion
4-4117,4,4117,Heat 4 images/imgs/04117.TIF,1,inclusion
4-4118,4,4118,Heat 4 images/imgs/04118.TIF,1,inclusion
4-4119,4,4119,Heat 4 images/imgs/04119.TIF,1,inclusion
4-4128,4,4128,Heat 4 images/imgs/04128.TIF,1,inclusion
4-4132,4,4132,Heat 4 images/imgs/04132.TIF,1,inclusion
4-4133,4,4133,Heat 4 images/imgs/04133.TIF,1,inclusion
4-4137,4,4137,Heat 4 images/imgs/04137.TIF,1,inclusion
4-4140,4,4140,Heat 4 images/imgs/04140.TIF,1,inclusion
4-4142,4,4142,Heat 4 images/imgs/04142.TIF,1,inclusion
4-4144,4,4144,Heat 4 images/imgs/04144.TIF,1,inclusion
4-4145,4,4145,Heat 4 images/imgs/04145.TIF,1,inclusion
4-4147,4,4147,Heat 4 images/imgs/04147.TIF,1,inclusion
4-4151,4,4151,Heat 4 images/imgs/04151.TIF,1,inclusion
4-4153,4,4153,Heat 4 images/imgs/04153.TIF,1,inclusion
4-4154,4,4154,Heat 4 images/imgs/04154.TIF,1,inclusion
4-4155,4,4155,Heat 4 images/imgs/04155.TIF,1,inclusion
4-4156,4,4156,Heat 4 images/imgs/04156.TIF,1,inclusion
4-4159,4,4159,Heat 4 images/imgs/04159.TIF,1,inclusion
4-4164,4,4164,Heat 4 images/imgs/04164.TIF,1,inclusion
4-4165,4,4165,Heat 4 images/imgs/04165.TIF,1,inclusion
4-4166,4,4166,Heat 4 images/imgs/04166.TIF,1,inclusion
4-4168,4,4168,Heat 4 images/imgs/04168.TIF,1,inclusion
4-4170,4,4170,Heat 4 images/imgs/04170.TIF,1,inclusion
4-4173,4,4173,Heat 4 images/imgs/04173.TIF,1,inclusion
4-4176,4,4176,Heat 4 images/imgs/04176.TIF,1,inclusion
4-4178,4,4178,Heat 4 images/imgs/04178.TIF,1,inclusion
4-4179,4,4179,Heat 4 images/imgs/04179.TIF,1,inclusion
4-4182,4,4182,Heat 4 images/imgs/04182.TIF,1,inclusion
4-4184,4,4184,Heat 4 images/imgs/04184.TIF,1,inclusion
4-4185,4,4185,Heat 4 images/imgs/04185.TIF,1,inclusion
4-4187,4,4187,Heat 4 images/imgs/04187.TIF,1,inclusion
4-4188,4,4188,Heat 4 images/imgs/04188.TIF,1,inclusion
4-4190,4,4190,Heat 4 images/imgs/04190.TIF,1,inclusion
4-4194,4,4194,Heat 4 images/imgs/04194.TIF,1,inclusion
4-4195,4,4195,Heat 4 images/imgs/04195.TIF,1,inclusion
4-4199,4,4199,Heat 4 images/imgs/04199.TIF,1,inclusion
4-4205,4,4205,Heat 4 images/imgs/04205.TIF,1,inclusion
4-4207,4,4207,Heat 4 images/imgs/04207.TIF,1,inclusion
4-4208,4,4208,Heat 4 images/imgs/04208.TIF,1,inclusion
4-4210,4,4210,Heat 4 images/imgs/04210.TIF,1,inclusion
4-4211,4,4211,Heat 4 images/imgs/04211.TIF,1,inclusion
4-4213,4,4213,Heat 4 images/imgs/04213.TIF,1,inclusion
4-4216,4,4216,Heat 4 images/imgs/04216.TIF,1,inclusion
4-4221,4,4221,Heat 4 images/imgs/04221.TIF,1,inclusion
4-4222,4,4222,Heat 4 images/imgs/04222.TIF,1,inclusion
4-4223,4,4223,Heat 4 images/imgs/04223.TIF,1,inclusion
4-4224,4,4224,Heat 4 images/imgs/04224.TIF,1,inclusion
4-4225,4,4225,Heat 4 images/imgs/04225.TIF,1,inclusion
4-4227,4,4227,Heat 4 images/imgs/04227.TIF,1,inclusion
4-4228,4,4228,Heat 4 images/imgs/04228.TIF,1,inclusion
4-4231,4,4231,Heat 4 images/imgs/04231.TIF,1,inclusion
4-4234,4,4234,Heat 4 images/imgs/04234.TIF,1,inclusion
4-4237,4,4237,Heat 4 images/imgs/04237.TIF,1,inclusion
4-4242,4,4242,Heat 4 images/imgs/04242.TIF,1,inclusion
4-4245,4,4245,Heat 4 images/imgs/04245.TIF,1,inclusion
4-4246,4,4246,Heat 4 images/imgs/04246.TIF,1,inclusion
4-4250,4,4250,Heat 4 images/imgs/04250.TIF,1,inclusion
4-4255,4,4255,Heat 4 images/imgs/04255.TIF,1,inclusion
4-4259,4,4259,Heat 4 images/imgs/04259.TIF,1,inclusion
4-4261,4,4261,Heat 4 images/imgs/04261.TIF,1,inclusion
4-4264,4,4264,Heat 4 images/imgs/04264.TIF,1,inclusion
4-4265,4,4265,Heat 4 images/imgs/04265.TIF,1,inclusion
4-4266,4,4266,Heat 4 images/imgs/04266.TIF,1,inclusion
4-4268,4,4268,Heat 4 images/imgs/04268.TIF,1,inclusion
4-4270,4,4270,Heat 4 images/imgs/04270.TIF,1,inclusion
4-4274,4,4274,Heat 4 images/imgs/04274.TIF,1,inclusion
4-4276,4,4276,Heat 4 images/imgs/04276.TIF,1,inclusion
4-4278,4,4278,Heat 4 images/imgs/04278.TIF,1,inclusion
4-4279,4,4279,Heat 4 images/imgs/04279.TIF,1,inclusion
4-4280,4,4280,Heat 4 images/imgs/04280.TIF,1,inclusion
4-4282,4,4282,Heat 4 images/imgs/04282.TIF,1,inclusion
4-4285,4,4285,Heat 4 images/imgs/04285.TIF,1,inclusion
4-4289,4,4289,Heat 4 images/imgs/04289.TIF,1,inclusion
4-4291,4,4291,Heat 4 images/imgs/04291.TIF,1,inclusion
4-4292,4,4292,Heat 4 images/imgs/04292.TIF,1,inclusion
4-4293,4,4293,Heat 4 images/imgs/04293.TIF,1,inclusion
4-4296,4,4296,Heat 4 images/imgs/04296.TIF,1,inclusion
4-4302,4,4302,Heat 4 images/imgs/04302.TIF,1,inclusion
4-4304,4,4304,Heat 4 images/imgs/04304.TIF,1,inclusion
4-4305,4,4305,Heat 4 images/imgs/04305.TIF,1,inclusion
4-4306,4,4306,Heat 4 images/imgs/04306.TIF,1,inclusion
4-4307,4,4307,Heat 4 images/imgs/04307.TIF,1,inclusion
4-4308,4,4308,Heat 4 images/imgs/04308.TIF,1,inclusion
4-4309,4,4309,Heat 4 images/imgs/04309.TIF,1,inclusion
4-4310,4,4310,Heat 4 images/imgs/04310.TIF,1,inclusion
4-4314,4,4314,Heat 4 images/imgs/04314.TIF,1,inclusion
4-4317,4,4317,Heat 4 images/imgs/04317.TIF,1,inclusion
4-4318,4,4318,Heat 4 images/imgs/04318.TIF,1,inclusion
4-4321,4,4321,Heat 4 images/imgs/04321.TIF,1,inclusion
4-4323,4,4323,Heat 4 images/imgs/04323.TIF,1,inclusion
4-4324,4,4324,Heat 4 images/imgs/04324.TIF,1,inclusion
4-4326,4,4326,Heat 4 images/imgs/04326.TIF,1,inclusion
4-4327,4,4327,Heat 4 images/imgs/04327.TIF,1,inclusion
4-4329,4,4329,Heat 4 images/imgs/04329.TIF,1,inclusion
4-4330,4,4330,Heat 4 images/imgs/04330.TIF,1,inclusion
4-4332,4,4332,Heat 4 images/imgs/04332.TIF,1,inclusion
4-4337,4,4337,Heat 4 images/imgs/04337.TIF,1,inclusion
